Kön,Utbildningsområde,År,Antal ansökningar
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2020,0
kvinnor,Pedagogik och undervisning,2020,135
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,135
kvinnor,Pedagogik och undervisning,2020,29
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,29
kvinnor,Pedagogik och undervisning,2020,5
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,5
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,4
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,4
kvinnor,Pedagogik och undervisning,2020,4
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,4
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,13
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,13
kvinnor,Pedagogik och undervisning,2020,11
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,11
kvinnor,Pedagogik och undervisning,2020,43
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,43
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,7
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,7
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Pedagogik och undervisning,2020,0
kvinnor,Pedagogik och undervisning,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,268
kvinnor,Samhällsbyggnad och byggteknik,2020,167
kvinnor,Samhällsbyggnad och byggteknik,2020,101
kvinnor,Samhällsbyggnad och byggteknik,2020,91
kvinnor,Samhällsbyggnad och byggteknik,2020,52
kvinnor,Samhällsbyggnad och byggteknik,2020,39
kvinnor,Samhällsbyggnad och byggteknik,2020,17
kvinnor,Samhällsbyggnad och byggteknik,2020,15
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,8
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,21
kvinnor,Samhällsbyggnad och byggteknik,2020,16
kvinnor,Samhällsbyggnad och byggteknik,2020,5
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,7
kvinnor,Samhällsbyggnad och byggteknik,2020,5
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,25
kvinnor,Samhällsbyggnad och byggteknik,2020,21
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,8
kvinnor,Samhällsbyggnad och byggteknik,2020,5
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,48
kvinnor,Samhällsbyggnad och byggteknik,2020,20
kvinnor,Samhällsbyggnad och byggteknik,2020,28
kvinnor,Samhällsbyggnad och byggteknik,2020,6
kvinnor,Samhällsbyggnad och byggteknik,2020,6
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,7
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,9
kvinnor,Samhällsbyggnad och byggteknik,2020,7
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,4
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Samhällsbyggnad och byggteknik,2020,0
kvinnor,Samhällsbyggnad och byggteknik,2020,3
kvinnor,Säkerhetstjänster,2020,51
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,51
kvinnor,Säkerhetstjänster,2020,24
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,24
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,4
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,4
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,9
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,9
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,3
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Säkerhetstjänster,2020,0
kvinnor,Teknik och tillverkning,2020,427
kvinnor,Teknik och tillverkning,2020,134
kvinnor,Teknik och tillverkning,2020,293
kvinnor,Teknik och tillverkning,2020,92
kvinnor,Teknik och tillverkning,2020,13
kvinnor,Teknik och tillverkning,2020,79
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,6
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,17
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,14
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,39
kvinnor,Teknik och tillverkning,2020,16
kvinnor,Teknik och tillverkning,2020,23
kvinnor,Teknik och tillverkning,2020,13
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,8
kvinnor,Teknik och tillverkning,2020,185
kvinnor,Teknik och tillverkning,2020,61
kvinnor,Teknik och tillverkning,2020,124
kvinnor,Teknik och tillverkning,2020,6
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Teknik och tillverkning,2020,12
kvinnor,Teknik och tillverkning,2020,6
kvinnor,Teknik och tillverkning,2020,6
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,5
kvinnor,Teknik och tillverkning,2020,10
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,7
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,3
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,0
kvinnor,Teknik och tillverkning,2020,8
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Teknik och tillverkning,2020,4
kvinnor,Transporttjänster,2020,22
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,22
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,4
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,4
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,17
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,17
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Transporttjänster,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
kvinnor,Övrigt,2020,0
män,Data/It,2020,1060
män,Data/It,2020,502
män,Data/It,2020,558
män,Data/It,2020,432
män,Data/It,2020,194
män,Data/It,2020,238
män,Data/It,2020,36
män,Data/It,2020,20
män,Data/It,2020,16
män,Data/It,2020,19
män,Data/It,2020,13
män,Data/It,2020,6
män,Data/It,2020,32
män,Data/It,2020,9
män,Data/It,2020,23
män,Data/It,2020,14
män,Data/It,2020,7
män,Data/It,2020,7
män,Data/It,2020,11
män,Data/It,2020,6
män,Data/It,2020,5
män,Data/It,2020,5
män,Data/It,2020,3
män,Data/It,2020,3
män,Data/It,2020,6
män,Data/It,2020,0
män,Data/It,2020,4
män,Data/It,2020,8
män,Data/It,2020,0
män,Data/It,2020,7
män,Data/It,2020,120
män,Data/It,2020,60
män,Data/It,2020,60
män,Data/It,2020,31
män,Data/It,2020,16
män,Data/It,2020,15
män,Data/It,2020,221
män,Data/It,2020,119
män,Data/It,2020,102
män,Data/It,2020,14
män,Data/It,2020,6
män,Data/It,2020,8
män,Data/It,2020,15
män,Data/It,2020,7
män,Data/It,2020,8
män,Data/It,2020,24
män,Data/It,2020,15
män,Data/It,2020,9
män,Data/It,2020,8
män,Data/It,2020,3
män,Data/It,2020,5
män,Data/It,2020,18
män,Data/It,2020,5
män,Data/It,2020,13
män,Data/It,2020,10
män,Data/It,2020,3
män,Data/It,2020,9
män,Data/It,2020,5
män,Data/It,2020,3
män,Data/It,2020,3
män,Data/It,2020,15
män,Data/It,2020,8
män,Data/It,2020,7
män,Data/It,2020,4
män,Data/It,2020,0
män,Data/It,2020,3
män,Data/It,2020,12
män,Data/It,2020,4
män,Data/It,2020,8
män,"Ekonomi, administration och försäljning",2020,1126
män,"Ekonomi, administration och försäljning",2020,324
män,"Ekonomi, administration och försäljning",2020,802
män,"Ekonomi, administration och försäljning",2020,436
män,"Ekonomi, administration och försäljning",2020,96
män,"Ekonomi, administration och försäljning",2020,340
